"proponente_id","data_solicitacao","cpf_cnpj","nome_razao_social","tipo_pessoa","renda_bruta_anual_declarada","valor_solicitado_credito","finalidade_credito","localizacao_propriedade","area_total_hectares","cultura_principal","possui_experiencia_atividade","anos_experiencia","fontes_dados_adicionais","metadata_evento","ingestion_timestamp"
PROP_06037,1751382,"05.145.731/0627-09",Produtor Rural Exemplo PROP_06037,JURIDICA,885127.13,446644.19,CUSTEIO_SAFRA,"{latitude=-16.907521, longitude=-42.186352, municipio=Municipio Exemplo 28, uf=PB}",447.85,MILHO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-696459}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:07:29.712 -0300
PROP_05097,1751382,"40.276.009/7033-90",Produtor Rural Exemplo PROP_05097,JURIDICA,806674.7,149340.64,OUTROS,"{latitude=-0.169695, longitude=-58.312592, municipio=Municipio Exemplo 57, uf=TO}",701.6,ARROZ,false,0,"{serasa_score=451, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-237235}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:07:43.349 -0300
PROP_08585,1751382,"52.911.376/6383-83",Produtor Rural Exemplo PROP_08585,JURIDICA,800919.49,74754.91,INVESTIMENTO_MAQUINARIO,"{latitude=-12.200344, longitude=-36.451118, municipio=Municipio Exemplo 78, uf=RO}",228.51,SOJA,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-655726}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:07:04.312 -0300
PROP_05653,1751382,"65.745.097/2424-15",Produtor Rural Exemplo PROP_05653,JURIDICA,497528.56,360674.79,CUSTEIO_SAFRA,"{latitude=-25.785724, longitude=-39.31555, municipio=Municipio Exemplo 3, uf=PB}",1213.53,CANA_DE_ACUCAR,true,1,"{serasa_score=686, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-472759}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:07:26.185 -0300
PROP_02976,1751382,"612.674.492-87",Produtor Rural Exemplo PROP_02976,FISICA,509028.95,358097.68,OUTROS,"{latitude=-29.396796, longitude=-42.092839, municipio=Municipio Exemplo 72, uf=PE}",1857.24,TRIGO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-397661}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:15:53.617 -0300
PROP_06355,1751382,"126.324.420-23",Produtor Rural Exemplo PROP_06355,FISICA,406796.35,432712.4,AMPLIACAO_AREA,"{latitude=4.974377, longitude=-42.293544, municipio=Municipio Exemplo 9, uf=SE}",729.58,ALGODAO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-140874}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:15:10.132 -0300
PROP_06735,1751382,"705.266.942-38",Produtor Rural Exemplo PROP_06735,FISICA,298266.03,202196.5,AMPLIACAO_AREA,"{latitude=0.568666, longitude=-45.533091, municipio=Municipio Exemplo 24, uf=RN}",625.46,CAFE,false,0,"{serasa_score=305, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-401230}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:15:37.760 -0300
PROP_08094,1751381,"02.321.157/3768-71",Produtor Rural Exemplo PROP_08094,JURIDICA,467793.83,466123.75,INVESTIMENTO_MAQUINARIO,"{latitude=-29.009671, longitude=-62.794113, municipio=Municipio Exemplo 16, uf=GO}",1976.03,CANA_DE_ACUCAR,true,10,"{serasa_score=830, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-894036}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:51:31.452 -0300
PROP_08258,1751381,"99.481.079/3568-19",Produtor Rural Exemplo PROP_08258,JURIDICA,264620.41,88520.04,AMPLIACAO_AREA,"{latitude=-21.442956, longitude=-53.565029, municipio=Municipio Exemplo 7, uf=AM}",1379.11,FRUTICULTURA,false,0,"{serasa_score=528, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-180780}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:51:37.692 -0300
PROP_07770,1751381,"20.509.375/5157-76",Produtor Rural Exemplo PROP_07770,JURIDICA,889899.28,307446.47,AMPLIACAO_AREA,"{latitude=-9.769836, longitude=-34.438838, municipio=Municipio Exemplo 25, uf=RN}",347.8,CAFE,false,0,"{serasa_score=508, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-321734}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:51:52.444 -0300
PROP_02308,1751383,"417.459.221-12",Produtor Rural Exemplo PROP_02308,FISICA,756729.86,426103.81,INVESTIMENTO_MAQUINARIO,"{latitude=-22.251451, longitude=-67.238369, municipio=Municipio Exemplo 17, uf=SC}",1030.33,SOJA,false,0,"{serasa_score=723, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-363425}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:25:15.580 -0300
PROP_06200,1751383,"980.423.102-80",Produtor Rural Exemplo PROP_06200,FISICA,638217.92,197691.68,INVESTIMENTO_MAQUINARIO,"{latitude=-20.896287, longitude=-70.283202, municipio=Municipio Exemplo 1, uf=MA}",1308.19,CAFE,true,5,"{serasa_score=779, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-807325}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:25:40.922 -0300
PROP_07789,1751383,"531.886.124-19",Produtor Rural Exemplo PROP_07789,FISICA,206875.75,274386.77,OUTROS,"{latitude=-1.922273, longitude=-45.986966, municipio=Municipio Exemplo 69, uf=DF}",1934.07,TRIGO,true,26,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-781034}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:25:19.066 -0300
PROP_03549,1751383,"227.462.848-98",Produtor Rural Exemplo PROP_03549,FISICA,895448.92,30331.08,OUTROS,"{latitude=-16.620112, longitude=-36.951703, municipio=Municipio Exemplo 78, uf=GO}",917.98,ARROZ,false,0,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-193846}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:25:28.252 -0300
PROP_09842,1751383,"464.534.534-15",Produtor Rural Exemplo PROP_09842,FISICA,981904.15,445084.65,OUTROS,"{latitude=-11.608918, longitude=-62.749743, municipio=Municipio Exemplo 82, uf=ES}",350.06,FRUTICULTURA,false,0,"{serasa_score=446, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-509061}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:25:01.124 -0300
PROP_09597,1751383,"242.589.322-69",Produtor Rural Exemplo PROP_09597,FISICA,314316.84,352886.82,INVESTIMENTO_MAQUINARIO,"{latitude=-6.462, longitude=-60.226543, municipio=Municipio Exemplo 79, uf=AP}",1165.17,TRIGO,true,10,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-564402}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:25:07.640 -0300
PROP_04664,1751383,"285.192.238-13",Produtor Rural Exemplo PROP_04664,FISICA,759725.07,442725.73,CUSTEIO_SAFRA,"{latitude=-4.856992, longitude=-53.904313, municipio=Municipio Exemplo 34, uf=TO}",1204.6,FEIJAO,true,37,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-825579}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:25:25.092 -0300
PROP_06654,1751383,"949.480.252-75",Produtor Rural Exemplo PROP_06654,FISICA,67243.08,209778.39,INVESTIMENTO_MAQUINARIO,"{latitude=-3.278029, longitude=-67.51543, municipio=Municipio Exemplo 2, uf=MS}",1799.88,SOJA,true,29,"{serasa_score=715, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-174545}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:25:58.208 -0300
PROP_05211,1751381,"60.664.793/5040-80",Produtor Rural Exemplo PROP_05211,JURIDICA,143733.4,314545.17,CUSTEIO_SAFRA,"{latitude=-27.501946, longitude=-66.789545, municipio=Municipio Exemplo 56, uf=AL}",57.61,FRUTICULTURA,false,0,"{serasa_score=683, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-601580}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:50:39.176 -0300
PROP_01353,1751381,"08.696.164/4499-43",Produtor Rural Exemplo PROP_01353,JURIDICA,464733.45,170575.71,OUTROS,"{latitude=1.848172, longitude=-68.105421, municipio=Municipio Exemplo 18, uf=PE}",101.85,FEIJAO,true,4,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-948840}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:50:20.899 -0300
PROP_03751,1751381,"90.780.345/5040-94",Produtor Rural Exemplo PROP_03751,JURIDICA,310462.13,394758.57,INVESTIMENTO_MAQUINARIO,"{latitude=-2.566897, longitude=-49.503422, municipio=Municipio Exemplo 66, uf=PA}",1610.25,FRUTICULTURA,true,17,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-587787}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:50:46.696 -0300
PROP_05544,1751381,"48.647.930/5166-09",Produtor Rural Exemplo PROP_05544,JURIDICA,396463.9,416641.14,INVESTIMENTO_MAQUINARIO,"{latitude=-23.8296, longitude=-47.398719, municipio=Municipio Exemplo 72, uf=AM}",993.38,FRUTICULTURA,false,0,"{serasa_score=352, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-875515}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:50:07.244 -0300
PROP_01359,1751381,"17.396.487/1509-64",Produtor Rural Exemplo PROP_01359,JURIDICA,350215.34,80348.08,CUSTEIO_SAFRA,"{latitude=-25.07322, longitude=-71.614237, municipio=Municipio Exemplo 85, uf=PA}",302.86,CAFE,true,2,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-700023}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:50:09.944 -0300
PROP_04855,1751381,"78.236.843/6736-11",Produtor Rural Exemplo PROP_04855,JURIDICA,387968.94,289082.63,OUTROS,"{latitude=-21.46477, longitude=-51.657566, municipio=Municipio Exemplo 89, uf=AC}",339.0,CAFE,true,13,"{serasa_score=741, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-422681}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:50:49.572 -0300
PROP_03188,1751382,"523.154.327-83",Produtor Rural Exemplo PROP_03188,FISICA,497934.6,123685.18,OUTROS,"{latitude=-11.557594, longitude=-42.548332, municipio=Municipio Exemplo 38, uf=PA}",1632.81,EUCALIPTO,true,33,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-781112}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:07:39.505 -0300
PROP_05728,1751383,"647.928.651-34",Produtor Rural Exemplo PROP_05728,FISICA,191644.62,352150.43,INVESTIMENTO_MAQUINARIO,"{latitude=-31.362737, longitude=-37.455602, municipio=Municipio Exemplo 35, uf=AL}",1411.01,MILHO,false,0,"{serasa_score=730, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-407295}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:23:15.655 -0300
PROP_07542,1751383,"908.398.676-54",Produtor Rural Exemplo PROP_07542,FISICA,411078.03,73583.78,OUTROS,"{latitude=-18.135727, longitude=-48.521774, municipio=Municipio Exemplo 30, uf=RO}",1035.42,ALGODAO,true,32,"{serasa_score=591, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-307406}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:23:57.224 -0300
PROP_01208,1751383,"981.896.260-88",Produtor Rural Exemplo PROP_01208,FISICA,171031.72,243643.6,OUTROS,"{latitude=-0.588808, longitude=-52.118987, municipio=Municipio Exemplo 23, uf=DF}",363.05,FEIJAO,true,40,"{serasa_score=858, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-137674}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:23:07.962 -0300
PROP_09771,1751382,"143.530.616-50",Produtor Rural Exemplo PROP_09771,FISICA,966984.96,285532.99,INVESTIMENTO_MAQUINARIO,"{latitude=1.338766, longitude=-59.996043, municipio=Municipio Exemplo 28, uf=GO}",887.4,CANA_DE_ACUCAR,false,0,"{serasa_score=425, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-450149}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:07:50.776 -0300
PROP_03109,1751382,"899.533.674-15",Produtor Rural Exemplo PROP_03109,FISICA,498228.2,494685.05,CUSTEIO_SAFRA,"{latitude=2.67614, longitude=-73.277843, municipio=Municipio Exemplo 15, uf=BA}",579.34,FRUTICULTURA,true,29,"{serasa_score=360, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-609081}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:07:22.116 -0300
PROP_10370,1751383,"292.571.565-42",Produtor Rural Exemplo PROP_10370,FISICA,991436.93,202346.06,AMPLIACAO_AREA,"{latitude=-8.670377, longitude=-60.233534, municipio=Municipio Exemplo 35, uf=PE}",231.41,EUCALIPTO,true,29,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-941140}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:23:39.472 -0300
PROP_04197,1751383,"749.744.256-62",Produtor Rural Exemplo PROP_04197,FISICA,528803.64,54799.4,CUSTEIO_SAFRA,"{latitude=-23.21392, longitude=-38.204317, municipio=Municipio Exemplo 93, uf=SE}",1789.33,EUCALIPTO,true,31,"{serasa_score=599, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-249638}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:23:45.976 -0300
PROP_09027,1751383,"870.432.394-81",Produtor Rural Exemplo PROP_09027,FISICA,435983.12,343674.72,INVESTIMENTO_MAQUINARIO,"{latitude=-21.360457, longitude=-35.180837, municipio=Municipio Exemplo 48, uf=RO}",665.55,MILHO,true,38,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-420043}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:23:53.080 -0300
PROP_01559,1751382,"313.391.663-52",Produtor Rural Exemplo PROP_01559,FISICA,838233.68,54868.66,INVESTIMENTO_MAQUINARIO,"{latitude=-19.190547, longitude=-41.773209, municipio=Municipio Exemplo 83, uf=BA}",734.13,MILHO,false,0,"{serasa_score=409, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-203586}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:07:53.151 -0300
PROP_04538,1751382,"247.366.626-49",Produtor Rural Exemplo PROP_04538,FISICA,580622.25,390464.94,AMPLIACAO_AREA,"{latitude=-32.321805, longitude=-35.956403, municipio=Municipio Exemplo 15, uf=PE}",611.53,FRUTICULTURA,true,3,"{serasa_score=649, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-819814}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:07:56.136 -0300
PROP_04997,1751382,"910.686.116-77",Produtor Rural Exemplo PROP_04997,FISICA,936137.86,474003.97,CUSTEIO_SAFRA,"{latitude=-32.434091, longitude=-58.898757, municipio=Municipio Exemplo 9, uf=PA}",1433.81,SOJA,false,0,"{serasa_score=816, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-439871}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:07:59.171 -0300
PROP_03932,1751382,"721.831.829-81",Produtor Rural Exemplo PROP_03932,FISICA,978179.45,427532.66,INVESTIMENTO_MAQUINARIO,"{latitude=-27.548137, longitude=-57.945105, municipio=Municipio Exemplo 28, uf=GO}",1670.69,MILHO,true,15,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-407819}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:11:00.995 -0300
PROP_04888,1751382,"843.357.768-48",Produtor Rural Exemplo PROP_04888,FISICA,867715.9,225443.56,OUTROS,"{latitude=-2.653761, longitude=-42.632297, municipio=Municipio Exemplo 74, uf=BA}",475.07,CANA_DE_ACUCAR,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-106036}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:11:58.544 -0300
PROP_06372,1751382,"287.857.569-57",Produtor Rural Exemplo PROP_06372,FISICA,923874.83,73517.07,OUTROS,"{latitude=-21.258105, longitude=-64.399765, municipio=Municipio Exemplo 86, uf=RR}",1282.85,EUCALIPTO,true,9,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-296683}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:11:24.428 -0300
PROP_05477,1751382,"163.322.235-61",Produtor Rural Exemplo PROP_05477,FISICA,65837.17,424166.03,INVESTIMENTO_MAQUINARIO,"{latitude=-10.637816, longitude=-50.308353, municipio=Municipio Exemplo 22, uf=AC}",1751.83,ALGODAO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-558935}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:11:43.536 -0300
PROP_08395,1751382,"829.694.296-20",Produtor Rural Exemplo PROP_08395,FISICA,905233.67,36219.11,CUSTEIO_SAFRA,"{latitude=-3.840901, longitude=-64.957068, municipio=Municipio Exemplo 51, uf=PA}",83.41,CAFE,true,38,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-878950}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:11:05.956 -0300
PROP_09863,1751382,"674.418.967-27",Produtor Rural Exemplo PROP_09863,FISICA,895762.48,196749.54,CUSTEIO_SAFRA,"{latitude=3.127739, longitude=-47.41938, municipio=Municipio Exemplo 63, uf=GO}",1935.72,TRIGO,true,6,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-583774}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:11:52.438 -0300
PROP_08121,1751383,"238.680.743-84",Produtor Rural Exemplo PROP_08121,FISICA,256817.73,478081.48,OUTROS,"{latitude=-18.001266, longitude=-72.984394, municipio=Municipio Exemplo 92, uf=RN}",1768.99,ALGODAO,false,0,"{serasa_score=795, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-838198}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:21:16.217 -0300
PROP_02782,1751383,"661.774.185-20",Produtor Rural Exemplo PROP_02782,FISICA,713260.96,453580.29,CUSTEIO_SAFRA,"{latitude=-29.329856, longitude=-48.82394, municipio=Municipio Exemplo 57, uf=SC}",741.97,FEIJAO,true,36,"{serasa_score=559, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-926119}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:21:23.078 -0300
PROP_00725,1751383,"137.563.667-41",Produtor Rural Exemplo PROP_00725,FISICA,305557.43,18515.98,INVESTIMENTO_MAQUINARIO,"{latitude=-14.087419, longitude=-40.107868, municipio=Municipio Exemplo 63, uf=RR}",594.39,MILHO,false,0,"{serasa_score=407, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-282114}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:21:28.188 -0300
PROP_01606,1751383,"259.943.356-79",Produtor Rural Exemplo PROP_01606,FISICA,416166.28,367474.94,INVESTIMENTO_MAQUINARIO,"{latitude=-23.693342, longitude=-54.149805, municipio=Municipio Exemplo 91, uf=PI}",1570.59,TRIGO,true,10,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-167970}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:21:32.960 -0300
